"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/30/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/01/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/02/2019","AQS","350130021","1","12","ppb","11","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/03/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/04/2019","AQS","350130021","1","10","ppb","9","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/05/2019","AQS","350130021","1","7","ppb","7","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/06/2019","AQS","350130021","1","11","ppb","10","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/07/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/08/2019","AQS","350130021","1","5","ppb","5","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/09/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/10/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/11/2019","AQS","350130021","1","15","ppb","14","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/12/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/13/2019","AQS","350130021","1","13","ppb","12","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/14/2019","AQS","350130021","1","27","ppb","25","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/15/2019","AQS","350130021","1","33","ppb","31","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/16/2019","AQS","350130021","1","18","ppb","17","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/17/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/18/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/19/2019","AQS","350130021","1","14","ppb","13","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/20/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/21/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/22/2019","AQS","350130021","1","10","ppb","9","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/23/2019","AQS","350130021","1","23","ppb","22","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/24/2019","AQS","350130021","1","31","ppb","29","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/25/2019","AQS","350130021","1","10","ppb","9","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/26/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/27/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/28/2019","AQS","350130021","1","4","ppb","4","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/29/2019","AQS","350130021","1","12","ppb","11","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/30/2019","AQS","350130021","1","34","ppb","32","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"05/31/2019","AQS","350130021","1","11","ppb","10","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/01/2019","AQS","350130021","1","15","ppb","14","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/02/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/03/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/04/2019","AQS","350130021","1","15","ppb","14","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/05/2019","AQS","350130021","1","15","ppb","14","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/06/2019","AQS","350130021","1","16","ppb","15","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/07/2019","AQS","350130021","1","7","ppb","7","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/08/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/09/2019","AQS","350130021","1","11","ppb","10","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/10/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/11/2019","AQS","350130021","1","16","ppb","15","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/12/2019","AQS","350130021","1","20","ppb","19","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/13/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/14/2019","AQS","350130021","1","19","ppb","18","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/15/2019","AQS","350130021","1","4","ppb","4","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/16/2019","AQS","350130021","1","10","ppb","9","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/17/2019","AQS","350130021","1","15","ppb","14","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/18/2019","AQS","350130021","1","26","ppb","25","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/19/2019","AQS","350130021","1","10","ppb","9","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/20/2019","AQS","350130021","1","13","ppb","12","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/21/2019","AQS","350130021","1","4","ppb","4","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/22/2019","AQS","350130021","1","16","ppb","15","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/23/2019","AQS","350130021","1","16","ppb","15","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/24/2019","AQS","350130021","1","13","ppb","12","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/25/2019","AQS","350130021","1","34","ppb","32","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/26/2019","AQS","350130021","1","19","ppb","18","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/27/2019","AQS","350130021","1","14","ppb","13","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/28/2019","AQS","350130021","1","13","ppb","12","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/29/2019","AQS","350130021","1","12","ppb","11","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"06/30/2019","AQS","350130021","1","16","ppb","15","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/01/2019","AQS","350130021","1","25","ppb","24","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/02/2019","AQS","350130021","1","12","ppb","11","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/03/2019","AQS","350130021","1","14","ppb","13","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/04/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/05/2019","AQS","350130021","1","4","ppb","4","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/06/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/07/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/08/2019","AQS","350130021","1","18","ppb","17","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/09/2019","AQS","350130021","1","10","ppb","9","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/10/2019","AQS","350130021","1","26","ppb","25","6ZM Desert View","19","79.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/11/2019","AQS","350130021","1","17","ppb","16","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/12/2019","AQS","350130021","1","21","ppb","20","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/13/2019","AQS","350130021","1","31","ppb","29","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/14/2019","AQS","350130021","1","15","ppb","14","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/15/2019","AQS","350130021","1","18","ppb","17","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/16/2019","AQS","350130021","1","24","ppb","23","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/17/2019","AQS","350130021","1","13","ppb","12","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/18/2019","AQS","350130021","1","4","ppb","4","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/19/2019","AQS","350130021","1","4","ppb","4","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/20/2019","AQS","350130021","1","4","ppb","4","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/21/2019","AQS","350130021","1","7","ppb","7","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/22/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/23/2019","AQS","350130021","1","5","ppb","5","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/24/2019","AQS","350130021","1","12","ppb","11","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/25/2019","AQS","350130021","1","14","ppb","13","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/26/2019","AQS","350130021","1","20","ppb","19","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/27/2019","AQS","350130021","1","14","ppb","13","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/28/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/29/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/30/2019","AQS","350130021","1","12","ppb","11","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"07/31/2019","AQS","350130021","1","7","ppb","7","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/01/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/02/2019","AQS","350130021","1","16","ppb","15","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/03/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/04/2019","AQS","350130021","1","7","ppb","7","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/05/2019","AQS","350130021","1","16","ppb","15","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/06/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/07/2019","AQS","350130021","1","5","ppb","5","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/08/2019","AQS","350130021","1","5","ppb","5","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/09/2019","AQS","350130021","1","5","ppb","5","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/10/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/11/2019","AQS","350130021","1","7","ppb","7","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/12/2019","AQS","350130021","1","8","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/13/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/14/2019","AQS","350130021","1","18","ppb","17","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/15/2019","AQS","350130021","1","17","ppb","16","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/16/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/17/2019","AQS","350130021","1","5","ppb","5","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/18/2019","AQS","350130021","1","6","ppb","6","6ZM Desert View","23","96.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/19/2019","AQS","350130021","1","18","ppb","17","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/20/2019","AQS","350130021","1","22","ppb","21","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/21/2019","AQS","350130021","1","10","ppb","9","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
"08/22/2019","AQS","350130021","1","9","ppb","8","6ZM Desert View","24","100.0000","42602","Nitrogen dioxide (NO2)","074","29740","Las Cruces, NM","35","New Mexico","013","Dona Ana","31.796218122","-106.584433773"
